Year,Category,Round,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG_Perc,3P_Perc,FT_Perc,MP_per_G,PTS_per_G,TRB_per_G,AST_per_G,WS_per_G,WS_per_48,BPM,VORP
2008,Non-lottery Players,Round4,31,MIN,Nikola Peković,,6,271,6744,3405,1807,199,0.518,,0.76,24.9,12.6,6.7,0.7,18.8,0.134,-0.7,2.2
2008,Non-lottery Players,Round4,32,SEA,Walter Sharpe,University of Alabama at Birmingham,1,8,20,8,3,0,0.364,0,0,2.5,1,0.4,0,-0.1,-0.131,-10.1,0
2008,Non-lottery Players,Round4,33,POR,Joey Dorsey,Memphis,4,130,1488,344,513,55,0.534,0,0.375,11.4,2.6,3.9,0.4,2.9,0.092,-2.7,-0.3
2008,Non-lottery Players,Round4,34,MIN,Mario Chalmers,Kansas,9,646,17245,5743,1585,2412,0.417,0.351,0.793,26.7,8.9,2.5,3.7,32.3,0.09,-0.6,5.9
2008,Non-lottery Players,Round4,35,LAC,DeAndre Jordan,Texas A&M,12,875,24326,8301,9451,818,0.669,0.091,0.474,27.8,9.5,10.8,0.9,88.7,0.175,1.4,20.9
2008,Non-lottery Players,Round4,36,POR,Ömer Aşık,,8,471,9216,2479,3362,280,0.528,0,0.551,19.6,5.3,7.1,0.6,20.9,0.109,-1.9,0.1
2008,Non-lottery Players,Round4,37,MIL,Luc Mbah a Moute,UCLA,11,686,16013,4375,2798,588,0.454,0.335,0.66,23.3,6.4,4.1,0.9,26,0.078,-1.5,2
2008,Non-lottery Players,Round4,38,CHA,Kyle Weaver,Washington State,3,73,1379,363,158,119,0.441,0.353,0.736,18.9,5,2.2,1.6,1.5,0.051,-1.1,0.3
2008,Non-lottery Players,Round4,39,CHI,Sonny Weems,Arkansas,4,183,3335,1189,402,257,0.465,0.283,0.702,18.2,6.5,2.2,1.4,0,0.001,-4.2,-1.8
2008,Non-lottery Players,Round4,40,NJN,Chris Douglas-Roberts,Memphis,6,222,4381,1571,472,254,0.439,0.329,0.831,19.7,7.1,2.1,1.1,5.4,0.059,-2.2,-0.2
2008,Non-lottery Players,Round5,41,IND,Nathan Jawai,,2,45,431,126,106,24,0.435,0,0.684,9.6,2.8,2.4,0.5,0.2,0.02,-4.4,-0.3
2008,Non-lottery Players,Round5,42,SAC,Sean Singletary,Virginia,1,37,303,90,35,29,0.365,0.4,0.857,8.2,2.4,0.9,0.8,0,0.006,-5.1,-0.2
2008,Non-lottery Players,Round5,43,SAC,Patrick Ewing,Georgetown,1,7,19,3,2,2,0,0,0.75,2.7,0.4,0.3,0.3,-0.1,-0.158,-9.1,0
2008,Non-lottery Players,Round5,44,UTA,Ante Tomić,,,,,,,,,,,,,,,,,,
2008,Non-lottery Players,Round5,45,SAS,Goran Dragić,,12,812,22767,11289,2481,3921,0.464,0.364,0.763,28,13.9,3.1,4.8,54.1,0.114,0.8,16.3
2008,Non-lottery Players,Round5,46,SEA,Trent Plaisted,Brigham Young University Hawaii,,,,,,,,,,,,,,,,,
2008,Non-lottery Players,Round5,47,WAS,Henry Walker,Kansas State,5,181,3016,1079,401,153,0.446,0.369,0.76,16.7,6,2.2,0.8,5,0.079,-1.8,0.2
2008,Non-lottery Players,Round5,48,PHO,Malik Hairston,Oregon,2,62,472,149,77,29,0.512,0.167,0.514,7.6,2.4,1.2,0.5,0.8,0.086,-2,0
2008,Non-lottery Players,Round5,49,GSW,Richard Hendrix,Alabama,,,,,,,,,,,,,,,,,
2008,Non-lottery Players,Round5,50,SEA,DeVon Hardin,California,,,,,,,,,,,,,,,,,
2008,Non-lottery Players,Round6,51,DAL,Shan Foster,Vanderbilt,,,,,,,,,,,,,,,,,
2008,Non-lottery Players,Round6,52,MIA,Darnell Jackson,Kansas,3,138,1039,308,203,26,0.449,0.235,0.644,7.5,2.2,1.5,0.2,1.3,0.059,-5.2,-0.8
2008,Non-lottery Players,Round6,53,UTA,Tadija Dragićević,,,,,,,,,,,,,,,,,,
2008,Non-lottery Players,Round6,54,HOU,Maarty Leunen,Oregon,,,,,,,,,,,,,,,,,
2008,Non-lottery Players,Round6,55,POR,Mike Taylor,Iowa State,1,51,771,289,87,106,0.412,0.325,0.691,15.1,5.7,1.7,2.1,-0.4,-0.028,-5.2,-0.6
2008,Non-lottery Players,Round6,56,SEA,Sasha Kaun,Kansas,1,25,95,23,26,3,0.529,,0.455,3.8,0.9,1,0.1,0.2,0.096,-2.8,0
2008,Non-lottery Players,Round6,57,SAS,James Gist,Maryland,,,,,,,,,,,,,,,,,
2008,Non-lottery Players,Round6,58,LAL,Joe Crawford,Kentucky,1,2,23,9,4,1,0.3,0.25,1,11.5,4.5,2,0.5,0,0.037,-2.7,0
2008,Non-lottery Players,Round6,59,DET,Deron Washington,Virginia Tech,,,,,,,,,,,,,,,,,
2008,Non-lottery Players,Round6,60,BOS,Semih Erden,,2,69,928,262,190,29,0.546,,0.594,13.4,3.8,2.8,0.4,1.8,0.094,-3.6,-0.4
2009,Lottery Players,Round1,1,LAC,Blake Griffin,Oklahoma,10,622,21671,13479,5501,2749,0.498,0.333,0.694,34.8,21.7,8.8,4.4,75.2,0.167,3.8,31.9
2009,Lottery Players,Round1,2,MEM,Hasheem Thabeet,UConn,5,224,2357,483,595,27,0.567,,0.578,10.5,2.2,2.7,0.1,4.8,0.099,-2.7,-0.4
2009,Lottery Players,Round1,3,OKC,James Harden,Arizona State,11,826,28347,20723,4388,5193,0.442,0.363,0.858,34.3,25.1,5.3,6.3,133.3,0.226,6.9,63.6
2009,Lottery Players,Round1,4,SAC,Tyreke Evans,Memphis,10,594,18242,9347,2720,2852,0.44,0.323,0.757,30.7,15.7,4.6,4.8,28.4,0.075,0.8,13.1
2009,Lottery Players,Round1,5,MIN,Ricky Rubio,,9,555,17172,6269,2357,4324,0.391,0.326,0.84,30.9,11.3,4.2,7.8,36.4,0.102,0.9,12.6
2009,Lottery Players,Round1,6,MIN,Jonny Flynn,Syracuse,3,163,3738,1504,307,634,0.4,0.338,0.809,22.9,9.2,1.9,3.9,-1.1,-0.015,-4,-1.9
2009,Lottery Players,Round1,7,GSW,Stephen Curry,Davidson,11,699,23998,16419,3158,4621,0.476,0.435,0.906,34.3,23.5,4.5,6.6,103.2,0.207,6.4,50.7
2009,Lottery Players,Round1,8,NYK,Jordan Hill,Arizona,8,409,7692,3232,2389,322,0.497,0.136,0.699,18.8,7.9,5.8,0.8,16.4,0.102,-2,0
2009,Lottery Players,Round1,9,TOR,DeMar DeRozan,USC,11,813,27765,16283,3545,2893,0.457,0.283,0.829,34.2,20,4.4,3.6,66.5,0.115,0.4,16.5
2009,Lottery Players,Round1,10,MIL,Brandon Jennings,,9,555,16844,7801,1659,3151,0.387,0.345,0.796,30.3,14.1,3,5.7,29.9,0.085,0.8,11.8
2009,Lottery Players,Round2,11,NJN,Terrence Williams,Louisville,4,153,2922,1085,545,364,0.412,0.317,0.659,19.1,7.1,3.6,2.4,-0.2,-0.004,-2.8,-0.6
2009,Lottery Players,Round2,12,CHA,Gerald Henderson,Duke,8,535,13854,5987,1716,1009,0.44,0.327,0.793,25.9,11.2,3.2,1.9,18.3,0.063,-1.8,0.6
2009,Lottery Players,Round2,13,IND,Tyler Hansbrough,UNC,7,428,7233,2881,1808,181,0.439,0.136,0.738,16.9,6.7,4.2,0.4,20.2,0.134,-2,0
2009,Lottery Players,Round2,14,PHO,Earl Clark,Louisville,6,261,3630,1138,778,134,0.403,0.328,0.664,13.9,4.4,3,0.5,2.9,0.038,-2.8,-0.8
2009,Lottery Players,Round2,15,DET,Austin Daye,Gonzaga,6,293,4132,1522,764,212,0.402,0.351,0.778,14.1,5.2,2.6,0.7,4.5,0.053,-2,0
2009,Lottery Players,Round2,16,CHI,James Johnson,Wake Forest,11,634,13081,5055,2284,1355,0.477,0.31,0.693,20.6,8,3.6,2.1,24.6,0.09,0.8,9.3
2009,Lottery Players,Round2,17,PHI,Jrue Holiday,UCLA,11,707,23508,11224,2767,4529,0.452,0.355,0.777,33.3,15.9,3.9,6.4,43,0.088,1.2,19.2
2009,Lottery Players,Round2,18,MIN,Ty Lawson,UNC,8,551,16088,6977,1506,3316,0.46,0.359,0.77,29.2,12.7,2.7,6,42.1,0.126,1.4,13.6
2009,Lottery Players,Round2,19,ATL,Jeff Teague,Wake Forest,11,771,21214,9690,1901,4453,0.445,0.356,0.844,27.5,12.6,2.5,5.8,50.8,0.115,0.7,14.4
2009,Lottery Players,Round2,20,UTA,Eric Maynor,Virginia Commonwealth,5,267,3896,1141,348,760,0.392,0.35,0.721,14.6,4.3,1.3,2.8,3.3,0.041,-2.9,-0.8
2009,Non-lottery Players,Round3,21,NOH,Darren Collison,UCLA,10,708,20796,8857,1885,3543,0.471,0.394,0.853,29.4,12.5,2.7,5,49.9,0.115,0.6,13.5
2009,Non-lottery Players,Round3,22,POR,Victor Claver,,3,80,1072,258,178,56,0.398,0.293,0.585,13.4,3.2,2.2,0.7,0.2,0.011,-3.6,-0.4
2009,Non-lottery Players,Round3,23,SAC,Omri Casspi,,10,588,11959,4642,2355,662,0.454,0.368,0.678,20.3,7.9,4,1.1,19.6,0.078,-0.8,3.5
2009,Non-lottery Players,Round3,24,DAL,Byron Mullens,Ohio State,5,189,3446,1398,790,153,0.408,0.319,0.706,18.2,7.4,4.2,0.8,0.6,0.008,-4,-1.8
2009,Non-lottery Players,Round3,25,OKC,Rodrigue Beaubois,,4,182,2896,1286,338,374,0.439,0.325,0.81,15.9,7.1,1.9,2.1,4.8,0.079,-0.1,1.4
2009,Non-lottery Players,Round3,26,CHI,Taj Gibson,USC,11,799,20094,7618,4998,812,0.515,0.22,0.709,25.1,9.5,6.3,1,52.4,0.125,-0.8,6.4
2009,Non-lottery Players,Round3,27,MEM,DeMarre Carroll,Missouri,11,575,13616,5136,2446,719,0.43,0.358,0.74,23.7,8.9,4.3,1.3,29.4,0.104,0,6.7
2009,Non-lottery Players,Round3,28,MIN,Wayne Ellington,UNC,11,681,14278,5461,1481,755,0.408,0.378,0.846,21,8,2.2,1.1,18.2,0.061,-1.6,1.6
2009,Non-lottery Players,Round3,29,LAL,Toney Douglas,Florida State,8,394,7511,3009,875,889,0.404,0.354,0.824,19.1,7.6,2.2,2.3,12.1,0.077,-0.8,2.2
2009,Non-lottery Players,Round3,30,CLE,Christian Eyenga,,2,51,1049,320,137,40,0.411,0.277,0.611,20.6,6.3,2.7,0.8,-0.4,-0.02,-4.2,-0.6
2009,Non-lottery Players,Round4,31,SAC,Jeff Ayres,Arizona State,6,237,2322,690,632,99,0.553,0.4,0.776,9.8,2.9,2.7,0.4,6.3,0.131,-2.3,-0.2
2009,Non-lottery Players,Round4,32,WAS,Jermaine Taylor,Central Florida,2,65,786,351,108,48,0.441,0.284,0.73,12.1,5.4,1.7,0.7,0.2,0.014,-3.7,-0.3
2009,Non-lottery Players,Round4,33,POR,Dante Cunningham,Villanova,10,715,14875,4133,2676,506,0.469,0.345,0.649,20.8,5.8,3.7,0.7,24.9,0.08,-1.7,1.1
2009,Non-lottery Players,Round4,34,DEN,Sergio Llull,,,,,,,,,,,,,,,,,,
2009,Non-lottery Players,Round4,35,DET,DaJuan Summers,Georgetown,4,83,820,278,82,29,0.384,0.367,0.642,9.9,3.3,1,0.3,-0.1,-0.008,-5.8,-0.8
